"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Clinton County, IL"	"17027"	"2016"	"2016"	Suppressed	37729	Suppressed
	"Clinton County, IL"	"17027"	"2017"	"2017"	13	37614	Unreliable
	"Clinton County, IL"	"17027"	"2018"	"2018"	Suppressed	37639	Suppressed
	"Coles County, IL"	"17029"	"2016"	"2016"	11	52343	Unreliable
	"Coles County, IL"	"17029"	"2017"	"2017"	12	51979	Unreliable
	"Coles County, IL"	"17029"	"2018"	"2018"	Suppressed	50885	Suppressed
	"Cook County, IL"	"17031"	"2016"	"2016"	954	5203499	18.3
	"Cook County, IL"	"17031"	"2017"	"2017"	951	5211263	18.2
	"Cook County, IL"	"17031"	"2018"	"2018"	1094	5180493	21.1
	"Crawford County, IL"	"17033"	"2016"	"2016"	Suppressed	19308	Suppressed
	"Crawford County, IL"	"17033"	"2017"	"2017"	Suppressed	18961	Suppressed
	"Crawford County, IL"	"17033"	"2018"	"2018"	Suppressed	18807	Suppressed
	"Cumberland County, IL"	"17035"	"2016"	"2016"	Suppressed	10858	Suppressed
	"Cumberland County, IL"	"17035"	"2017"	"2017"	Suppressed	10908	Suppressed
	"Cumberland County, IL"	"17035"	"2018"	"2018"	Suppressed	10808	Suppressed
	"DeKalb County, IL"	"17037"	"2016"	"2016"	16	104528	Unreliable
	"DeKalb County, IL"	"17037"	"2017"	"2017"	19	104733	Unreliable
	"DeKalb County, IL"	"17037"	"2018"	"2018"	14	104143	Unreliable
	"De Witt County, IL"	"17039"	"2016"	"2016"	Suppressed	16226	Suppressed
	"De Witt County, IL"	"17039"	"2017"	"2017"	Suppressed	15942	Suppressed
	"De Witt County, IL"	"17039"	"2018"	"2018"	Suppressed	15769	Suppressed
	"Douglas County, IL"	"17041"	"2016"	"2016"	Suppressed	19630	Suppressed
	"Douglas County, IL"	"17041"	"2017"	"2017"	Suppressed	19748	Suppressed
	"Douglas County, IL"	"17041"	"2018"	"2018"	Suppressed	19479	Suppressed
	"DuPage County, IL"	"17043"	"2016"	"2016"	126	929368	13.6
	"DuPage County, IL"	"17043"	"2017"	"2017"	135	930128	14.5
	"DuPage County, IL"	"17043"	"2018"	"2018"	133	928589	14.3
	"Edgar County, IL"	"17045"	"2016"	"2016"	13	17566	Unreliable
	"Edgar County, IL"	"17045"	"2017"	"2017"	Suppressed	17328	Suppressed
	"Edgar County, IL"	"17045"	"2018"	"2018"	Suppressed	17360	Suppressed
	"Edwards County, IL"	"17047"	"2016"	"2016"	Suppressed	6523	Suppressed
	"Edwards County, IL"	"17047"	"2017"	"2017"	Suppressed	6486	Suppressed
	"Edwards County, IL"	"17047"	"2018"	"2018"	Suppressed	6392	Suppressed
	"Effingham County, IL"	"17049"	"2016"	"2016"	Suppressed	34386	Suppressed
	"Effingham County, IL"	"17049"	"2017"	"2017"	Suppressed	34132	Suppressed
	"Effingham County, IL"	"17049"	"2018"	"2018"	Suppressed	34208	Suppressed
	"Fayette County, IL"	"17051"	"2016"	"2016"	Suppressed	21789	Suppressed
	"Fayette County, IL"	"17051"	"2017"	"2017"	Suppressed	21784	Suppressed
	"Fayette County, IL"	"17051"	"2018"	"2018"	Suppressed	21416	Suppressed
	"Ford County, IL"	"17053"	"2016"	"2016"	Suppressed	13575	Suppressed
	"Ford County, IL"	"17053"	"2017"	"2017"	Suppressed	13280	Suppressed
	"Ford County, IL"	"17053"	"2018"	"2018"	Suppressed	13264	Suppressed
	"Franklin County, IL"	"17055"	"2016"	"2016"	21	39156	53.6
	"Franklin County, IL"	"17055"	"2017"	"2017"	Suppressed	39041	Suppressed
	"Franklin County, IL"	"17055"	"2018"	"2018"	14	38701	Unreliable
	"Fulton County, IL"	"17057"	"2016"	"2016"	Suppressed	35536	Suppressed
	"Fulton County, IL"	"17057"	"2017"	"2017"	11	35110	Unreliable
	"Fulton County, IL"	"17057"	"2018"	"2018"	Suppressed	34844	Suppressed
	"Gallatin County, IL"	"17059"	"2016"	"2016"	Suppressed	5212	Suppressed
	"Gallatin County, IL"	"17059"	"2017"	"2017"	Suppressed	5080	Suppressed
	"Gallatin County, IL"	"17059"	"2018"	"2018"	Suppressed	5058	Suppressed
	"Greene County, IL"	"17061"	"2016"	"2016"	Suppressed	13093	Suppressed
	"Greene County, IL"	"17061"	"2017"	"2017"	Suppressed	13174	Suppressed
	"Greene County, IL"	"17061"	"2018"	"2018"	Suppressed	13044	Suppressed
	"Grundy County, IL"	"17063"	"2016"	"2016"	Suppressed	50437	Suppressed
	"Grundy County, IL"	"17063"	"2017"	"2017"	Suppressed	50586	Suppressed
	"Grundy County, IL"	"17063"	"2018"	"2018"	Suppressed	50972	Suppressed
	"Hamilton County, IL"	"17065"	"2016"	"2016"	Suppressed	8061	Suppressed
	"Hamilton County, IL"	"17065"	"2017"	"2017"	Suppressed	8194	Suppressed
	"Hamilton County, IL"	"17065"	"2018"	"2018"	Suppressed	8163	Suppressed
	"Hancock County, IL"	"17067"	"2016"	"2016"	Suppressed	18508	Suppressed
	"Hancock County, IL"	"17067"	"2017"	"2017"	Suppressed	18020	Suppressed
	"Hancock County, IL"	"17067"	"2018"	"2018"	Suppressed	17844	Suppressed
	"Hardin County, IL"	"17069"	"2016"	"2016"	Suppressed	4024	Suppressed
	"Hardin County, IL"	"17069"	"2017"	"2017"	Suppressed	4046	Suppressed
	"Hardin County, IL"	"17069"	"2018"	"2018"	Suppressed	3910	Suppressed
	"Henderson County, IL"	"17071"	"2016"	"2016"	Suppressed	6869	Suppressed
	"Henderson County, IL"	"17071"	"2017"	"2017"	Suppressed	6795	Suppressed
	"Henderson County, IL"	"17071"	"2018"	"2018"	Suppressed	6709	Suppressed
	"Henry County, IL"	"17073"	"2016"	"2016"	14	49280	Unreliable
	"Henry County, IL"	"17073"	"2017"	"2017"	13	49328	Unreliable
	"Henry County, IL"	"17073"	"2018"	"2018"	11	49090	Unreliable
	"Iroquois County, IL"	"17075"	"2016"	"2016"	Suppressed	28334	Suppressed
	"Iroquois County, IL"	"17075"	"2017"	"2017"	12	27876	Unreliable
	"Iroquois County, IL"	"17075"	"2018"	"2018"	Suppressed	27604	Suppressed
	"Jackson County, IL"	"17077"	"2016"	"2016"	19	58870	Unreliable
	"Jackson County, IL"	"17077"	"2017"	"2017"	13	58284	Unreliable
	"Jackson County, IL"	"17077"	"2018"	"2018"	18	57419	Unreliable
	"Jasper County, IL"	"17079"	"2016"	"2016"	Suppressed	9536	Suppressed
	"Jasper County, IL"	"17079"	"2017"	"2017"	Suppressed	9578	Suppressed
	"Jasper County, IL"	"17079"	"2018"	"2018"	Suppressed	9611	Suppressed
	"Jefferson County, IL"	"17081"	"2016"	"2016"	12	38460	Unreliable
	"Jefferson County, IL"	"17081"	"2017"	"2017"	10	38179	Unreliable
	"Jefferson County, IL"	"17081"	"2018"	"2018"	Suppressed	37820	Suppressed
	"Jersey County, IL"	"17083"	"2016"	"2016"	Suppressed	22025	Suppressed
	"Jersey County, IL"	"17083"	"2017"	"2017"	Suppressed	21941	Suppressed
	"Jersey County, IL"	"17083"	"2018"	"2018"	Suppressed	21847	Suppressed
	"Jo Daviess County, IL"	"17085"	"2016"	"2016"	Suppressed	21770	Suppressed
	"Jo Daviess County, IL"	"17085"	"2017"	"2017"	Suppressed	21594	Suppressed
	"Jo Daviess County, IL"	"17085"	"2018"	"2018"	Suppressed	21366	Suppressed
	"Johnson County, IL"	"17087"	"2016"	"2016"	Suppressed	12902	Suppressed
	"Johnson County, IL"	"17087"	"2017"	"2017"	Suppressed	12900	Suppressed
	"Johnson County, IL"	"17087"	"2018"	"2018"	Suppressed	12456	Suppressed
	"Kane County, IL"	"17089"	"2016"	"2016"	76	531715	14.3
	"Kane County, IL"	"17089"	"2017"	"2017"	88	534667	16.5
	"Kane County, IL"	"17089"	"2018"	"2018"	102	534216	19.1
	"Kankakee County, IL"	"17091"	"2016"	"2016"	23	110008	20.9
	"Kankakee County, IL"	"17091"	"2017"	"2017"	31	109605	28.3
	"Kankakee County, IL"	"17091"	"2018"	"2018"	33	110024	30.0
	"Kendall County, IL"	"17093"	"2016"	"2016"	Suppressed	124695	Suppressed
	"Kendall County, IL"	"17093"	"2017"	"2017"	15	126218	Unreliable
	"Kendall County, IL"	"17093"	"2018"	"2018"	12	127915	Unreliable
	"Knox County, IL"	"17095"	"2016"	"2016"	Suppressed	50938	Suppressed
	"Knox County, IL"	"17095"	"2017"	"2017"	10	50638	Unreliable
	"Knox County, IL"	"17095"	"2018"	"2018"	17	50112	Unreliable
	"Lake County, IL"	"17097"	"2016"	"2016"	127	703047	18.1
	"Lake County, IL"	"17097"	"2017"	"2017"	97	703520	13.8
	"Lake County, IL"	"17097"	"2018"	"2018"	107	700832	15.3
	"LaSalle County, IL"	"17099"	"2016"	"2016"	26	110642	23.5
	"LaSalle County, IL"	"17099"	"2017"	"2017"	27	110067	24.5
	"LaSalle County, IL"	"17099"	"2018"	"2018"	20	109430	18.3
	"Lawrence County, IL"	"17101"	"2016"	"2016"	Suppressed	16377	Suppressed
	"Lawrence County, IL"	"17101"	"2017"	"2017"	Suppressed	16168	Suppressed
	"Lawrence County, IL"	"17101"	"2018"	"2018"	Suppressed	15765	Suppressed
	"Lee County, IL"	"17103"	"2016"	"2016"	Suppressed	34251	Suppressed
	"Lee County, IL"	"17103"	"2017"	"2017"	Suppressed	34406	Suppressed
	"Lee County, IL"	"17103"	"2018"	"2018"	13	34223	Unreliable
	"Livingston County, IL"	"17105"	"2016"	"2016"	Suppressed	36526	Suppressed
	"Livingston County, IL"	"17105"	"2017"	"2017"	Suppressed	36518	Suppressed
	"Livingston County, IL"	"17105"	"2018"	"2018"	Suppressed	35761	Suppressed
	"Logan County, IL"	"17107"	"2016"	"2016"	11	29527	Unreliable
	"Logan County, IL"	"17107"	"2017"	"2017"	10	29245	Unreliable
	"Logan County, IL"	"17107"	"2018"	"2018"	Suppressed	28925	Suppressed
	"McDonough County, IL"	"17109"	"2016"	"2016"	11	30996	Unreliable
	"McDonough County, IL"	"17109"	"2017"	"2017"	Suppressed	30823	Suppressed
	"McDonough County, IL"	"17109"	"2018"	"2018"	12	29955	Unreliable
	"McHenry County, IL"	"17111"	"2016"	"2016"	39	307004	12.7
	"McHenry County, IL"	"17111"	"2017"	"2017"	38	309122	12.3
	"McHenry County, IL"	"17111"	"2018"	"2018"	54	308570	17.5
	"McLean County, IL"	"17113"	"2016"	"2016"	17	172418	Unreliable
	"McLean County, IL"	"17113"	"2017"	"2017"	18	172290	Unreliable
	"McLean County, IL"	"17113"	"2018"	"2018"	24	172828	13.9
	"Macon County, IL"	"17115"	"2016"	"2016"	28	106550	26.3
	"Macon County, IL"	"17115"	"2017"	"2017"	36	105801	34.0
	"Macon County, IL"	"17115"	"2018"	"2018"	25	104712	23.9
	"Macoupin County, IL"	"17117"	"2016"	"2016"	Suppressed	45908	Suppressed
	"Macoupin County, IL"	"17117"	"2017"	"2017"	Suppressed	45446	Suppressed
	"Macoupin County, IL"	"17117"	"2018"	"2018"	Suppressed	45313	Suppressed
	"Madison County, IL"	"17119"	"2016"	"2016"	77	265759	29.0
	"Madison County, IL"	"17119"	"2017"	"2017"	61	265428	23.0
	"Madison County, IL"	"17119"	"2018"	"2018"	66	264461	25.0
	"Marion County, IL"	"17121"	"2016"	"2016"	14	38140	Unreliable
	"Marion County, IL"	"17121"	"2017"	"2017"	20	37902	52.8
	"Marion County, IL"	"17121"	"2018"	"2018"	20	37620	53.2
	"Marshall County, IL"	"17123"	"2016"	"2016"	Suppressed	11939	Suppressed
	"Marshall County, IL"	"17123"	"2017"	"2017"	Suppressed	11730	Suppressed
	"Marshall County, IL"	"17123"	"2018"	"2018"	Suppressed	11534	Suppressed
	"Mason County, IL"	"17125"	"2016"	"2016"	Suppressed	13507	Suppressed
	"Mason County, IL"	"17125"	"2017"	"2017"	Suppressed	13715	Suppressed
	"Mason County, IL"	"17125"	"2018"	"2018"	Suppressed	13565	Suppressed
	"Massac County, IL"	"17127"	"2016"	"2016"	Suppressed	14658	Suppressed
	"Massac County, IL"	"17127"	"2017"	"2017"	11	14344	Unreliable
	"Massac County, IL"	"17127"	"2018"	"2018"	10	14080	Unreliable
	"Menard County, IL"	"17129"	"2016"	"2016"	Suppressed	12516	Suppressed
	"Menard County, IL"	"17129"	"2017"	"2017"	Suppressed	12245	Suppressed
	"Menard County, IL"	"17129"	"2018"	"2018"	Suppressed	12288	Suppressed
	"Mercer County, IL"	"17131"	"2016"	"2016"	Suppressed	15730	Suppressed
	"Mercer County, IL"	"17131"	"2017"	"2017"	Suppressed	15618	Suppressed
	"Mercer County, IL"	"17131"	"2018"	"2018"	Suppressed	15601	Suppressed
	"Monroe County, IL"	"17133"	"2016"	"2016"	Suppressed	34068	Suppressed
	"Monroe County, IL"	"17133"	"2017"	"2017"	Suppressed	34097	Suppressed
	"Monroe County, IL"	"17133"	"2018"	"2018"	Suppressed	34335	Suppressed
	"Montgomery County, IL"	"17135"	"2016"	"2016"	13	28952	Unreliable
	"Montgomery County, IL"	"17135"	"2017"	"2017"	Suppressed	28790	Suppressed
	"Montgomery County, IL"	"17135"	"2018"	"2018"	Suppressed	28601	Suppressed
	"Morgan County, IL"	"17137"	"2016"	"2016"	Suppressed	34277	Suppressed
	"Morgan County, IL"	"17137"	"2017"	"2017"	Suppressed	33798	Suppressed
	"Morgan County, IL"	"17137"	"2018"	"2018"	Suppressed	33976	Suppressed
	"Moultrie County, IL"	"17139"	"2016"	"2016"	Suppressed	14827	Suppressed
	"Moultrie County, IL"	"17139"	"2017"	"2017"	Suppressed	14688	Suppressed
	"Moultrie County, IL"	"17139"	"2018"	"2018"	Suppressed	14717	Suppressed
	"Ogle County, IL"	"17141"	"2016"	"2016"	Suppressed	51273	Suppressed
	"Ogle County, IL"	"17141"	"2017"	"2017"	15	51063	Unreliable
	"Ogle County, IL"	"17141"	"2018"	"2018"	10	50923	Unreliable
	"Peoria County, IL"	"17143"	"2016"	"2016"	28	185006	15.1
	"Peoria County, IL"	"17143"	"2017"	"2017"	33	183011	18.0
	"Peoria County, IL"	"17143"	"2018"	"2018"	37	180621	20.5
	"Perry County, IL"	"17145"	"2016"	"2016"	16	21357	Unreliable
	"Perry County, IL"	"17145"	"2017"	"2017"	13	21285	Unreliable
	"Perry County, IL"	"17145"	"2018"	"2018"	12	21174	Unreliable
	"Piatt County, IL"	"17147"	"2016"	"2016"	Suppressed	16560	Suppressed
	"Piatt County, IL"	"17147"	"2017"	"2017"	Suppressed	16445	Suppressed
	"Piatt County, IL"	"17147"	"2018"	"2018"	Suppressed	16396	Suppressed
	"Pike County, IL"	"17149"	"2016"	"2016"	Suppressed	15950	Suppressed
	"Pike County, IL"	"17149"	"2017"	"2017"	Suppressed	15821	Suppressed
	"Pike County, IL"	"17149"	"2018"	"2018"	Suppressed	15611	Suppressed
	"Pope County, IL"	"17151"	"2016"	"2016"	Suppressed	4157	Suppressed
	"Pope County, IL"	"17151"	"2017"	"2017"	Suppressed	4325	Suppressed
	"Pope County, IL"	"17151"	"2018"	"2018"	Suppressed	4212	Suppressed
	"Pulaski County, IL"	"17153"	"2016"	"2016"	Suppressed	5619	Suppressed
	"Pulaski County, IL"	"17153"	"2017"	"2017"	Suppressed	5509	Suppressed
	"Pulaski County, IL"	"17153"	"2018"	"2018"	Suppressed	5463	Suppressed
	"Putnam County, IL"	"17155"	"2016"	"2016"	Suppressed	5611	Suppressed
	"Putnam County, IL"	"17155"	"2017"	"2017"	Suppressed	5727	Suppressed
	"Putnam County, IL"	"17155"	"2018"	"2018"	Suppressed	5740	Suppressed
	"Randolph County, IL"	"17157"	"2016"	"2016"	10	32621	Unreliable
	"Randolph County, IL"	"17157"	"2017"	"2017"	Suppressed	32423	Suppressed
	"Randolph County, IL"	"17157"	"2018"	"2018"	Suppressed	32106	Suppressed
	"Richland County, IL"	"17159"	"2016"	"2016"	Suppressed	15930	Suppressed
	"Richland County, IL"	"17159"	"2017"	"2017"	11	15901	Unreliable
	"Richland County, IL"	"17159"	"2018"	"2018"	Suppressed	15763	Suppressed
	"Rock Island County, IL"	"17161"	"2016"	"2016"	44	144784	30.4
	"Rock Island County, IL"	"17161"	"2017"	"2017"	38	144808	26.2
	"Rock Island County, IL"	"17161"	"2018"	"2018"	41	143477	28.6
	"St. Clair County, IL"	"17163"	"2016"	"2016"	69	262759	26.3
	"St. Clair County, IL"	"17163"	"2017"	"2017"	72	262479	27.4
	"St. Clair County, IL"	"17163"	"2018"	"2018"	61	261059	23.4
	"Saline County, IL"	"17165"	"2016"	"2016"	14	24307	Unreliable
	"Saline County, IL"	"17165"	"2017"	"2017"	20	24102	83.0
	"Saline County, IL"	"17165"	"2018"	"2018"	13	23906	Unreliable
	"Sangamon County, IL"	"17167"	"2016"	"2016"	32	197499	16.2
	"Sangamon County, IL"	"17167"	"2017"	"2017"	33	196452	16.8
	"Sangamon County, IL"	"17167"	"2018"	"2018"	38	195348	19.5
	"Schuyler County, IL"	"17169"	"2016"	"2016"	Suppressed	6923	Suppressed
	"Schuyler County, IL"	"17169"	"2017"	"2017"	Suppressed	7035	Suppressed
	"Schuyler County, IL"	"17169"	"2018"	"2018"	Suppressed	6907	Suppressed
	"Scott County, IL"	"17171"	"2016"	"2016"	Suppressed	5053	Suppressed
	"Scott County, IL"	"17171"	"2017"	"2017"	Suppressed	5002	Suppressed
	"Scott County, IL"	"17171"	"2018"	"2018"	Suppressed	4926	Suppressed
	"Shelby County, IL"	"17173"	"2016"	"2016"	Suppressed	21717	Suppressed
	"Shelby County, IL"	"17173"	"2017"	"2017"	Suppressed	21719	Suppressed
	"Shelby County, IL"	"17173"	"2018"	"2018"	Suppressed	21741	Suppressed
	"Stark County, IL"	"17175"	"2016"	"2016"	Suppressed	5776	Suppressed
	"Stark County, IL"	"17175"	"2017"	"2017"	Suppressed	5434	Suppressed
	"Stark County, IL"	"17175"	"2018"	"2018"	Suppressed	5427	Suppressed
	"Stephenson County, IL"	"17177"	"2016"	"2016"	11	45624	Unreliable
	"Stephenson County, IL"	"17177"	"2017"	"2017"	17	45054	Unreliable
	"Stephenson County, IL"	"17177"	"2018"	"2018"	Suppressed	44753	Suppressed
	"Tazewell County, IL"	"17179"	"2016"	"2016"	Suppressed	134385	Suppressed
	"Tazewell County, IL"	"17179"	"2017"	"2017"	21	133526	15.7
	"Tazewell County, IL"	"17179"	"2018"	"2018"	24	132328	18.1
	"Union County, IL"	"17181"	"2016"	"2016"	Suppressed	17212	Suppressed
	"Union County, IL"	"17181"	"2017"	"2017"	Suppressed	17000	Suppressed
	"Union County, IL"	"17181"	"2018"	"2018"	Suppressed	16841	Suppressed
	"Vermilion County, IL"	"17183"	"2016"	"2016"	30	78111	38.4
	"Vermilion County, IL"	"17183"	"2017"	"2017"	31	77909	39.8
	"Vermilion County, IL"	"17183"	"2018"	"2018"	17	76806	Unreliable
	"Wabash County, IL"	"17185"	"2016"	"2016"	Suppressed	11492	Suppressed
	"Wabash County, IL"	"17185"	"2017"	"2017"	Suppressed	11489	Suppressed
	"Wabash County, IL"	"17185"	"2018"	"2018"	Suppressed	11549	Suppressed
	"Warren County, IL"	"17187"	"2016"	"2016"	Suppressed	17378	Suppressed
	"Warren County, IL"	"17187"	"2017"	"2017"	Suppressed	17167	Suppressed
	"Warren County, IL"	"17187"	"2018"	"2018"	Suppressed	17032	Suppressed
	"Washington County, IL"	"17189"	"2016"	"2016"	Suppressed	14154	Suppressed
	"Washington County, IL"	"17189"	"2017"	"2017"	Suppressed	14030	Suppressed
	"Washington County, IL"	"17189"	"2018"	"2018"	Suppressed	13995	Suppressed
	"Wayne County, IL"	"17191"	"2016"	"2016"	10	16396	Unreliable
	"Wayne County, IL"	"17191"	"2017"	"2017"	Suppressed	16495	Suppressed
	"Wayne County, IL"	"17191"	"2018"	"2018"	Suppressed	16332	Suppressed
	"White County, IL"	"17193"	"2016"	"2016"	Suppressed	14292	Suppressed
	"White County, IL"	"17193"	"2017"	"2017"	13	13938	Unreliable
	"White County, IL"	"17193"	"2018"	"2018"	Suppressed	13665	Suppressed
	"Whiteside County, IL"	"17195"	"2016"	"2016"	14	56536	Unreliable
	"Whiteside County, IL"	"17195"	"2017"	"2017"	11	56118	Unreliable
	"Whiteside County, IL"	"17195"	"2018"	"2018"	15	55626	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	118	689529	17.1
	"Will County, IL"	"17197"	"2017"	"2017"	130	692661	18.8
	"Will County, IL"	"17197"	"2018"	"2018"	137	692310	19.8
	"Williamson County, IL"	"17199"	"2016"	"2016"	26	67560	38.5
	"Williamson County, IL"	"17199"	"2017"	"2017"	23	67328	34.2
	"Williamson County, IL"	"17199"	"2018"	"2018"	22	67056	32.8
	"Winnebago County, IL"	"17201"	"2016"	"2016"	89	285873	31.1
	"Winnebago County, IL"	"17201"	"2017"	"2017"	88	284778	30.9
	"Winnebago County, IL"	"17201"	"2018"	"2018"	70	284081	24.6
	"Woodford County, IL"	"17203"	"2016"	"2016"	Suppressed	39140	Suppressed
	"Woodford County, IL"	"17203"	"2017"	"2017"	Suppressed	38726	Suppressed
	"Woodford County, IL"	"17203"	"2018"	"2018"	Suppressed	38463	Suppressed
	"Adams County, IN"	"18001"	"2016"	"2016"	Suppressed	35232	Suppressed
	"Adams County, IN"	"18001"	"2017"	"2017"	Suppressed	35491	Suppressed
	"Adams County, IN"	"18001"	"2018"	"2018"	Suppressed	35636	Suppressed
	"Allen County, IN"	"18003"	"2016"	"2016"	80	370404	21.6
	"Allen County, IN"	"18003"	"2017"	"2017"	88	372877	23.6
	"Allen County, IN"	"18003"	"2018"	"2018"	66	375351	17.6
	"Bartholomew County, IN"	"18005"	"2016"	"2016"	27	81402	33.2
	"Bartholomew County, IN"	"18005"	"2017"	"2017"	15	82040	Unreliable
	"Bartholomew County, IN"	"18005"	"2018"	"2018"	14	82753	Unreliable
	"Benton County, IN"	"18007"	"2016"	"2016"	Suppressed	8650	Suppressed
	"Benton County, IN"	"18007"	"2017"	"2017"	Suppressed	8613	Suppressed
	"Benton County, IN"	"18007"	"2018"	"2018"	Suppressed	8653	Suppressed
	"Blackford County, IN"	"18009"	"2016"	"2016"	Suppressed	12149	Suppressed
	"Blackford County, IN"	"18009"	"2017"	"2017"	Suppressed	11976	Suppressed
	"Blackford County, IN"	"18009"	"2018"	"2018"	Suppressed	11930	Suppressed
	"Boone County, IN"	"18011"	"2016"	"2016"	10	64653	Unreliable
	"Boone County, IN"	"18011"	"2017"	"2017"	12	65875	Unreliable
	"Boone County, IN"	"18011"	"2018"	"2018"	Suppressed	66999	Suppressed
	"Brown County, IN"	"18013"	"2016"	"2016"	Suppressed	14912	Suppressed
	"Brown County, IN"	"18013"	"2017"	"2017"	Suppressed	15035	Suppressed
	"Brown County, IN"	"18013"	"2018"	"2018"	Suppressed	15234	Suppressed
	"Carroll County, IN"	"18015"	"2016"	"2016"	Suppressed	19970	Suppressed
	"Carroll County, IN"	"18015"	"2017"	"2017"	Suppressed	20039	Suppressed
	"Carroll County, IN"	"18015"	"2018"	"2018"	Suppressed	20127	Suppressed
	"Cass County, IN"	"18017"	"2016"	"2016"	Suppressed	37946	Suppressed
	"Cass County, IN"	"18017"	"2017"	"2017"	Suppressed	37994	Suppressed
	"Cass County, IN"	"18017"	"2018"	"2018"	13	37955	Unreliable
	"Clark County, IN"	"18019"	"2016"	"2016"	30	116031	25.9
	"Clark County, IN"	"18019"	"2017"	"2017"	32	116973	27.4
	"Clark County, IN"	"18019"	"2018"	"2018"	27	117360	23.0
	"Clay County, IN"	"18021"	"2016"	"2016"	Suppressed	26309	Suppressed
	"Clay County, IN"	"18021"	"2017"	"2017"	Suppressed	26198	Suppressed
	"Clay County, IN"	"18021"	"2018"	"2018"	Suppressed	26170	Suppressed
	"Clinton County, IN"	"18023"	"2016"	"2016"	Suppressed	32457	Suppressed
	"Clinton County, IN"	"18023"	"2017"	"2017"	Suppressed	32317	Suppressed
	"Clinton County, IN"	"18023"	"2018"	"2018"	Suppressed	32250	Suppressed
	"Crawford County, IN"	"18025"	"2016"	"2016"	Suppressed	10539	Suppressed
	"Crawford County, IN"	"18025"	"2017"	"2017"	Suppressed	10566	Suppressed
	"Crawford County, IN"	"18025"	"2018"	"2018"	Suppressed	10558	Suppressed
	"Daviess County, IN"	"18027"	"2016"	"2016"	16	32969	Unreliable
	"Daviess County, IN"	"18027"	"2017"	"2017"	Suppressed	33113	Suppressed
	"Daviess County, IN"	"18027"	"2018"	"2018"	16	33147	Unreliable
	"Dearborn County, IN"	"18029"	"2016"	"2016"	Suppressed	49331	Suppressed
	"Dearborn County, IN"	"18029"	"2017"	"2017"	Suppressed	49741	Suppressed
	"Dearborn County, IN"	"18029"	"2018"	"2018"	12	49568	Unreliable
	"Decatur County, IN"	"18031"	"2016"	"2016"	Suppressed	26598	Suppressed
	"Decatur County, IN"	"18031"	"2017"	"2017"	Suppressed	26737	Suppressed
	"Decatur County, IN"	"18031"	"2018"	"2018"	Suppressed	26794	Suppressed
	"De Kalb County, IN"	"18033"	"2016"	"2016"	Suppressed	42746	Suppressed
	"De Kalb County, IN"	"18033"	"2017"	"2017"	Suppressed	42836	Suppressed
	"De Kalb County, IN"	"18033"	"2018"	"2018"	11	43226	Unreliable
	"Delaware County, IN"	"18035"	"2016"	"2016"	31	115603	26.8
	"Delaware County, IN"	"18035"	"2017"	"2017"	38	115184	33.0
	"Delaware County, IN"	"18035"	"2018"	"2018"	31	114772	27.0
	"Dubois County, IN"	"18037"	"2016"	"2016"	11	42552	Unreliable
	"Dubois County, IN"	"18037"	"2017"	"2017"	Suppressed	42558	Suppressed
	"Dubois County, IN"	"18037"	"2018"	"2018"	Suppressed	42565	Suppressed
	"Elkhart County, IN"	"18039"	"2016"	"2016"	37	203781	18.2
	"Elkhart County, IN"	"18039"	"2017"	"2017"	34	205032	16.6
	"Elkhart County, IN"	"18039"	"2018"	"2018"	27	205560	13.1
	"Fayette County, IN"	"18041"	"2016"	"2016"	10	23331	Unreliable
	"Fayette County, IN"	"18041"	"2017"	"2017"	Suppressed	23209	Suppressed
	"Fayette County, IN"	"18041"	"2018"	"2018"	13	23047	Unreliable
	"Floyd County, IN"	"18043"	"2016"	"2016"	13	76990	Unreliable
	"Floyd County, IN"	"18043"	"2017"	"2017"	14	77071	Unreliable
	"Floyd County, IN"	"18043"	"2018"	"2018"	18	77781	Unreliable
	"Fountain County, IN"	"18045"	"2016"	"2016"	Suppressed	16486	Suppressed
	"Fountain County, IN"	"18045"	"2017"	"2017"	Suppressed	16505	Suppressed
	"Fountain County, IN"	"18045"	"2018"	"2018"	Suppressed	16351	Suppressed
	"Franklin County, IN"	"18047"	"2016"	"2016"	Suppressed	22715	Suppressed
	"Franklin County, IN"	"18047"	"2017"	"2017"	Suppressed	22619	Suppressed
	"Franklin County, IN"	"18047"	"2018"	"2018"	Suppressed	22736	Suppressed
	"Fulton County, IN"	"18049"	"2016"	"2016"	Suppressed	20139	Suppressed
	"Fulton County, IN"	"18049"	"2017"	"2017"	Suppressed	20059	Suppressed
	"Fulton County, IN"	"18049"	"2018"	"2018"	Suppressed	20092	Suppressed
	"Gibson County, IN"	"18051"	"2016"	"2016"	Suppressed	33703	Suppressed
	"Gibson County, IN"	"18051"	"2017"	"2017"	Suppressed	33576	Suppressed
	"Gibson County, IN"	"18051"	"2018"	"2018"	Suppressed	33452	Suppressed
	"Grant County, IN"	"18053"	"2016"	"2016"	13	66937	Unreliable
	"Grant County, IN"	"18053"	"2017"	"2017"	Suppressed	66491	Suppressed
	"Grant County, IN"	"18053"	"2018"	"2018"	Suppressed	65936	Suppressed
	"Greene County, IN"	"18055"	"2016"	"2016"	Suppressed	32211	Suppressed
